"","study_type","study_id","expt_num","short_cite","mean_age","age_group","n","d_calc","d_var_calc","native_lang","prop_nae","infant_type","main_question_ids_preference","same_infant","method","dependent_measure","presentation","response_mode","effect_significance_reported","num_trials","participant_design","setting","speaker","speaker_experience","speaker_fam","speaker_female","speech_type","exposure_phase","test_lang","original_ma","group_name_1","group_name_2","t","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","sd_1","sd_2","r","corr","gender_1","prop_female","unique_infants","own_mother","isMeta","isRep","mean_agec_mos","test_lang_a.native","test_lang_b.nonnative","test_lang_c.artificial","method_a.cf","method_b.hpp","method_c.other","speech_type_a.simulated","speech_type_b.naturalistic","speech_type_c.filtered","speech_type_d.synthesized","own_mother_a.no","own_mother_b.yes","presentation_a.tape recording","presentation_b.video recording","dependent_measure_a.preference","dependent_measure_b.affect","main_question_ids_preference_a.yes","main_question_ids_preference_b.no","unique","yi","vi","sei","lo","hi","studyTypePretty","sourcePretty","pval","affirm","pvalSignif","reportedSignif"
"38","MB","bllumanitoba",NA,"ManyBabies Consortium (2020)",313.816993464052,"9-12 mo",23,0.635103430589402,0.0913408300820264,"english",1,"typical","a.yes","4","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.57037094294573,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"bllumanitoba, #4",0.635103430589402,0.0913408300820264,0.302226454967176,0.0427504636785208,1.22745639750028,"Replications","Replications",0.035604487129026,TRUE,1,NA
"39","MB","bounbcl",NA,"ManyBabies Consortium (2020)",408.931623931624,"12-15 mo",31,0.266733762613958,0.0650898943557919,"turkish",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.69503028813534,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"bounbcl, #1",0.266733762613958,0.0650898943557919,0.255127212103672,-0.23330638458535,0.766773909813266,"Replications","Replications",0.295795086795874,FALSE,0,NA
"40","MB","callab",NA,"ManyBabies Consortium (2020)",334.369863013699,"9-12 mo",15,0.059622926745294,0.133392581556561,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,6.2455637665215,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"callab, #1",0.059622926745294,0.133392581556561,0.365229491630346,-0.656213722942058,0.775459576432646,"Replications","Replications",0.870323298071365,FALSE,0,NA
"41","MB","cdcceu",NA,"ManyBabies Consortium (2020)",399.514285714286,"12-15 mo",13,0.813983399153129,0.166587864886479,"hungarian",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.38565649650136,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"cdcceu, #1",0.813983399153129,0.166587864886479,0.408151766977038,0.0140206356517499,1.61394616265451,"Replications","Replications",0.0461175853514475,TRUE,1,NA
"42","MB","cdcceu",NA,"ManyBabies Consortium (2020)",148.483870967742,"3-6 mo",12,-0.30069119894959,0.168550316606786,"hungarian",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.138928022567596,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"cdcceu, #2",-0.30069119894959,0.168550316606786,0.41054879930014,-1.10535205947403,0.503969661574846,"Replications","Replications",0.463916643554572,FALSE,0,NA
"43","MB","childlabmanchester",NA,"ManyBabies Consortium (2020)",242.047619047619,"6-9 mo",11,-0.305447674007374,0.183938597308103,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,3.21263853767525,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"childlabmanchester, #1",-0.305447674007374,0.183938597308103,0.428880632936605,-1.14603826822986,0.535142920215114,"Replications","Replications",0.476342543408505,FALSE,0,NA
"44","MB","chosunbaby",NA,"ManyBabies Consortium (2020)",404.703196347032,"12-15 mo",30,0.660348879615367,0.0703005053567439,"korean",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.55612005211063,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"chosunbaby, #1",0.660348879615367,0.0703005053567439,0.265142424664074,0.140679276500159,1.18001848273058,"Replications","Replications",0.0127547695354493,TRUE,1,NA
"45","MB","chosunbaby",NA,"ManyBabies Consortium (2020)",224.75845410628,"6-9 mo",28,0.175314893633813,0.0717029938565164,"korean",0,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.64466334249329,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"chosunbaby, #2",0.175314893633813,0.0717029938565164,0.267774147102584,-0.349512790678182,0.700142577945809,"Replications","Replications",0.512653326981152,FALSE,0,NA
"46","MB","chosunbaby",NA,"ManyBabies Consortium (2020)",298.550724637681,"9-12 mo",19,0.553036017628602,0.109287484694665,"korean",0,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.0688509420794,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"chosunbaby, #3",0.553036017628602,0.109287484694665,0.330586576700665,-0.0949017664770886,1.20097380173429,"Replications","Replications",0.0943483337492064,FALSE,0,NA
"47","MB","cogdevlabbyu",NA,"ManyBabies Consortium (2020)",134.147058823529,"3-6 mo",18,-0.209185165573892,0.111718867131891,"english",1,"non-typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.332057921723223,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"cogdevlabbyu, #1",-0.209185165573892,0.111718867131891,0.334243724147352,-0.864290826961244,0.445920495813459,"Replications","Replications",0.531415823528225,FALSE,0,NA
"48","MB","cogdevlabbyu",NA,"ManyBabies Consortium (2020)",195.916666666667,"6-9 mo",10,0.0240859467300857,0.200014503320747,"english",1,"non-typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,1.69716704027209,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"cogdevlabbyu, #2",0.0240859467300857,0.200014503320747,0.447229810411546,-0.85246837448922,0.900640267949392,"Replications","Replications",0.957050003013745,FALSE,0,NA
"49","MB","dcnlabtennessee",NA,"ManyBabies Consortium (2020)",405.932203389831,"12-15 mo",13,0.537298205539068,0.159397872339914,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.59649479070454,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"dcnlabtennessee, #1",0.537298205539068,0.159397872339914,0.39924663096877,-0.245210812108675,1.31980722318681,"Replications","Replications",0.178373417077266,FALSE,0,NA
"50","MB","earlysocogfm",NA,"ManyBabies Consortium (2020)",226.265306122449,"6-9 mo",13,-0.210580615931752,0.154698926842427,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.69416570833327,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"earlysocogfm, #1",-0.210580615931752,0.154698926842427,0.393317844551232,-0.98146942572909,0.560308193865585,"Replications","Replications",0.592376380281848,FALSE,0,NA
"51","MB","earlysocogfm",NA,"ManyBabies Consortium (2020)",314.8125,"9-12 mo",12,0.508800297860568,0.172059952981313,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.60307483703074,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"earlysocogfm, #2",0.508800297860568,0.172059952981313,0.41480110050639,-0.304194919879536,1.32179551560067,"Replications","Replications",0.219968193562171,FALSE,0,NA
"52","MB","escompicbsleipzig",NA,"ManyBabies Consortium (2020)",155.041095890411,"3-6 mo",13,0.14265281736142,0.154237496659638,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.354342770355672,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"escompicbsleipzig, #1",0.14265281736142,0.154237496659638,0.392730819594844,-0.627085444663371,0.91239107938621,"Replications","Replications",0.716430793388044,FALSE,0,NA
"53","MB","ethosrennes",NA,"ManyBabies Consortium (2020)",145.79704797048,"3-6 mo",46,-0.219627546289708,0.0437404144515719,"french",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,0.0506618268625285,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"ethosrennes, #1",-0.219627546289708,0.0437404144515719,0.209142091534851,-0.629538513349394,0.190283420769979,"Replications","Replications",0.293655794011612,FALSE,0,NA
"54","MB","ethosrennes",NA,"ManyBabies Consortium (2020)",231.866666666667,"6-9 mo",41,0.10170560333879,0.0488435611570153,"french",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.87817886681611,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"ethosrennes, #2",0.10170560333879,0.0488435611570153,0.221005794396924,-0.331457794053844,0.534869000731425,"Replications","Replications",0.64537677336441,FALSE,0,NA
"55","MB","icclbc",NA,"ManyBabies Consortium (2020)",227.614285714286,"6-9 mo",13,0.181447624447364,0.154479293084954,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.73848172646194,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"icclbc, #1",0.181447624447364,0.154479293084954,0.393038538930922,-0.588893756393487,0.951789005288214,"Replications","Replications",0.644329808750644,FALSE,0,NA
"56","MB","infantcoglablouisville",NA,"ManyBabies Consortium (2020)",323.597122302158,"9-12 mo",34,0.0231857985348553,0.0588274822151007,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.89166295471005,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantcoglablouisville, #1",0.0231857985348553,0.0588274822151007,0.242543773812276,-0.452191262811636,0.498562859881346,"Replications","Replications",0.923842804663624,FALSE,0,NA
"57","MB","infantcogubc",NA,"ManyBabies Consortium (2020)",138.040229885057,"3-6 mo",28,0.335320419881451,0.0724324980713346,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,-0.204161369110606,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantcogubc, #1",0.335320419881451,0.0724324980713346,0.269132863231777,-0.192170299108977,0.862811138871878,"Replications","Replications",0.212790488594975,FALSE,0,NA
"58","MB","infantcogubc",NA,"ManyBabies Consortium (2020)",223.266666666667,"6-9 mo",10,-0.11125073718057,0.200309418163081,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.59565587075829,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantcogubc, #2",-0.11125073718057,0.200309418163081,0.447559401826261,-0.988451045702332,0.765949571341191,"Replications","Replications",0.803691866866771,FALSE,0,NA
"59","MB","infantlanglabutk",NA,"ManyBabies Consortium (2020)",415.368421052632,"12-15 mo",33,0.546365295732077,0.062867538154397,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.90648880065201,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantlanglabutk, #1",0.546365295732077,0.062867538154397,0.250733998800316,0.0549356883837479,1.03779490308041,"Replications","Replications",0.0293269540266461,TRUE,1,NA
"60","MB","infantlanglabutk",NA,"ManyBabies Consortium (2020)",225.411504424779,"6-9 mo",32,0.542721695861012,0.0648011471809238,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.6661170323257,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantlanglabutk, #2",0.542721695861012,0.0648011471809238,0.254560694493325,0.0437919027745917,1.04165148894743,"Replications","Replications",0.0330073971103391,TRUE,1,NA
"61","MB","infantllmadison",NA,"ManyBabies Consortium (2020)",410.097222222222,"12-15 mo",28,1.04794647562645,0.0812338554980169,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.73332195339809,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantllmadison, #1",1.04794647562645,0.0812338554980169,0.285015535538007,0.48932629093756,1.60656666031534,"Replications","Replications",0.000236173666047668,TRUE,1,NA
"62","MB","infantllmadison",NA,"ManyBabies Consortium (2020)",226.292134831461,"6-9 mo",31,0.314589084237084,0.0653142442896865,"english",1,"typical","a.yes","2","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.69504707196703,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantllmadison, #2",0.314589084237084,0.0653142442896865,0.25556651637037,-0.186312083503207,0.815490251977374,"Replications","Replications",0.218342325086363,FALSE,0,NA
"63","MB","infantllmadison",NA,"ManyBabies Consortium (2020)",315.841807909605,"9-12 mo",31,0.931768067846775,0.0715176752601525,"english",1,"typical","a.yes","3","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.63688915731998,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantllmadison, #3",0.931768067846775,0.0715176752601525,0.267427887962629,0.40761903897841,1.45591709671514,"Replications","Replications",0.000493639309725902,TRUE,1,NA
"64","MB","infantstudiesubc",NA,"ManyBabies Consortium (2020)",229.036585365854,"6-9 mo",20,0.522670334442159,0.103414803481323,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.78520641935182,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"infantstudiesubc, #1",0.522670334442159,0.103414803481323,0.321581721310966,-0.10761825741373,1.15295892629805,"Replications","Replications",0.104096291951754,FALSE,0,NA
"65","MB","irlconcordia",NA,"ManyBabies Consortium (2020)",395.227272727273,"12-15 mo",16,1.039818079937,0.14189408811506,"english",1,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.24482164147465,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"irlconcordia, #1",1.039818079937,0.14189408811506,0.376688316934651,0.301522545348073,1.77811361452592,"Replications","Replications",0.00577270398928031,TRUE,1,NA
"66","MB","irlconcordia",NA,"ManyBabies Consortium (2020)",227.633333333333,"6-9 mo",16,-0.104817540119644,0.125171667448699,"english",1,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.73910746953183,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"irlconcordia, #2",-0.104817540119644,0.125171667448699,0.353796081731693,-0.798245118185152,0.588610037945864,"Replications","Replications",0.767027401972491,FALSE,0,NA
"67","MB","islnotredame",NA,"ManyBabies Consortium (2020)",409.802469135802,"12-15 mo",28,0.512735957221624,0.0737758764448926,"english",1,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","a.native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.72363886908732,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"islnotredame, #1",0.512735957221624,0.0737758764448926,0.271617150498441,-0.0196238753387156,1.04509578978196,"Replications","Replications",0.0590641285863616,FALSE,0,NA
"68","MB","isplabmcgill",NA,"ManyBabies Consortium (2020)",414.153846153846,"12-15 mo",11,1.28884901923145,0.219571177144861,"french",0,"typical","a.yes","1","b.hpp","a.preference","a.tape recording","behavior",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.86658817979835,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,"isplabmcgill, #1",1.28884901923145,0.219571177144861,0.468584226308207,0.370440811943803,2.20725722651911,"Replications","Replications",0.00595012502682524,TRUE,1,NA
"69","MB","kokuhamburg",NA,"ManyBabies Consortium (2020)",221.432432432432,"6-9 mo",13,-0.289571265296287,0.155458683032409,"german",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.53539850432484,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"kokuhamburg, #1",-0.289571265296287,0.155458683032409,0.394282491409915,-1.06235074819444,0.483208217601868,"Replications","Replications",0.462689219217057,FALSE,0,NA
"70","MB","kyotobabylab",NA,"ManyBabies Consortium (2020)",214.26,"6-9 mo",10,-0.366800913782895,0.203363572758799,"japanese",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.2997732601582,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"kyotobabylab, #1",-0.366800913782895,0.203363572758799,0.450958504475522,-1.25066334107696,0.517061513511172,"Replications","Replications",0.4159998597535,FALSE,0,NA
"71","MB","kyotobabylab",NA,"ManyBabies Consortium (2020)",303.486486486487,"9-12 mo",14,0.256398579030209,0.144031075559441,"japanese",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,5.23099817758549,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"kyotobabylab, #2",0.256398579030209,0.144031075559441,0.37951426265615,-0.487435707395119,1.00023286545554,"Replications","Replications",0.499296744685699,FALSE,0,NA
"72","MB","labunam",NA,"ManyBabies Consortium (2020)",407.038461538462,"12-15 mo",11,0.242257466660463,0.183152015458017,"spanish",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.63283704263066,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"labunam, #1",0.242257466660463,0.183152015458017,0.4279626332497,-0.596533881237872,1.0810488145588,"Replications","Replications",0.571345149554321,FALSE,0,NA
"73","MB","labunam",NA,"ManyBabies Consortium (2020)",225.471698113208,"6-9 mo",14,0.417789260831291,0.145974069044035,"spanish",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.66809448595346,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"labunam, #2",0.417789260831291,0.145974069044035,0.382065529777334,-0.331045417266499,1.16662393892908,"Replications","Replications",0.274173635251543,FALSE,0,NA
"74","MB","lancaster",NA,"ManyBabies Consortium (2020)",412.851351351351,"12-15 mo",20,0.0275128355961749,0.100009461951532,"english",0,"typical","a.yes","1","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,8.82379925724596,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"lancaster, #1",0.0275128355961749,0.100009461951532,0.316242726321937,-0.592311518367579,0.647337189559929,"Replications","Replications",0.930672219889874,FALSE,0,NA
"75","MB","lancaster",NA,"ManyBabies Consortium (2020)",222.82905982906,"6-9 mo",19,0.227176945071537,0.105942228478579,"english",0,"typical","a.yes","2","a.cf","a.preference","a.tape recording","eye-tracking",NA,16,"within_two","laboratory","unfamiliar mother",1,0,1,"b.naturalistic","test_only","b.nonnative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"a.no",FALSE,TRUE,2.58127982484479,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,"lancaster, #2",0.227176945071537,0.105942228478579,0.325487677921268,-0.410767181065722,0.865121071208796,"Replications","Replications",0.48520304474612,FALSE,0,NA
